claim_id,claim,true_label
healthfc_681,Is Exemestane better than other hormone-altering drugs for reducing the risk of breast cancer or treating it?,supported
healthfc_682,Does a newly approved contraceptive pill with the active ingredient combination nomegestrol acetate and 17ß-estradiol have fewer undesirable side effects than other birth control pills?,refuted
healthfc_683,Does PrEP reduce the risk of HIV infection?,supported
healthfc_684,"Does exercise, a restricted diet, or both together help prevent excessive weight gain during pregnancy?",supported
healthfc_685,Does taking antibiotics for acute sinusitis speed up the healing of the infection?,supported
healthfc_686,Does colonoscopy reduce mortality from colorectal cancer?,supported
healthfc_687,Do nicotine replacement products like nicotine gum or nicotine patches help with long-term smoking cessation?,supported
healthfc_688,"Is short, high-intensity training equally effective as longer, moderate-intensity training?",supported
healthfc_689,Do behavioral therapy methods help with specific fears (phobias) such as fear of spiders?,supported
healthfc_690,"Can honey accelerate the healing of second degree burns with pain, redness and blisters?",supported
healthfc_691,"Does honey heal small, fresh wounds faster than the usual wound treatment?",NEI
healthfc_692,"Does honey work better than other wound treatments for chronic wounds (open leg, diabetic foot)?",refuted
healthfc_693,Does sitting for long periods despite compensatory exercise increasingly lead to type 2 diabetes?,NEI
healthfc_694,Do acupuncture or related smoking cessation methods help you stay smoke-free for at least 6 months?,supported
healthfc_695,Do gastrointestinal surgeries (bariatric surgeries) improve symptoms of type 2 diabetes?,supported
healthfc_696,Is there a connection between ADHD and neurodermatitis?,supported
healthfc_697,Can injections with the enzyme collagenase straighten fingers bent by Dupuytren's disease without surgery? (Reader inquiry),supported
healthfc_698,Do mindfulness-based methods effect improvement in chronic pain?,NEI
healthfc_699,Does high air pollution increase the risk for the unborn to develop autism later in life?,NEI
healthfc_700,Is it harmful to health to eat apple cores with the apple?,refuted
healthfc_701,Can taking selenium prevent cancer?,refuted
healthfc_702,Does mesotherapy help against pain?,refuted
healthfc_703,Do general health checkups lead to longer life?,refuted
healthfc_704,Can dementia be prevented?,refuted
healthfc_705,Does the plant pigment beta-carotene protect against cancer?,refuted
healthfc_706,Can vitamin supplements protect against life-threatening diseases such as cancer or cardiovascular disease?,refuted
healthfc_707,Is it true that lowering cholesterol does not reduce the risk of cardiovascular disease?,refuted
healthfc_708,Do static magnets help against pain?,refuted
healthfc_709,Does hypnosis help with chronic bowel problems?,supported
healthfc_710,Does taking vitamin D supplements during pregnancy increase the risk of food allergy for the unborn child?,NEI
healthfc_711,Is combined hormone therapy with estrogen and progestin safe for women in late menopause (after the last menstrual period)?,refuted
healthfc_712,Can negative expectancy reduce the effect of pain medications?,refuted
healthfc_713,Is sex as good an endurance workout as running?,refuted
healthfc_714,Can electrical brain stimulation reduce the amount of food eaten?,NEI
healthfc_715,Are plastic kitchen boards more hygienic than wooden ones?,NEI
healthfc_716,Does excessive beer or alcohol consumption lead to obesity?,NEI
healthfc_717,Do omega-3 fatty acids or a diet rich in fish help with rheumatoid arthritis?,NEI
healthfc_718,Does unprocessed red meat increase the risk of cardiovascular disease?,NEI
healthfc_719,"Does processed red meat (sausages, ham, bacon) increase the risk of cardiovascular disease???",supported
healthfc_720,Does hawthorn extract help patients with heart muscle weakness (heart failure)?,NEI
healthfc_721,Is glyphosate carcinogenic?,NEI
healthfc_722,Does psychotherapy help with burnout?,supported
healthfc_723,Is electrical muscle stimulation (EMS) in combination with ordinary fitness training more efficient than fitness training alone?,NEI
healthfc_724,Can vitamin and nutrient supplements prevent the eye disease age-related macular degeneration?,refuted
healthfc_725,Can they delay the progression of eye disease?,supported
healthfc_726,Do milk or dairy products promote colon cancer and rectal cancer?,refuted
healthfc_727,Does yoga change the genetic makeup?,NEI
healthfc_728,Which of the three most common laser eye surgeries produces the best results and has the fewest side effects?,supported
healthfc_729,"Can electromagnetic fields with a specific pattern (pulsed electromagnetic fields, PEMF) heal injuries?",NEI
healthfc_730,Does the drug fingolimod reduce the progression of relapsing-remitting multiple sclerosis similarly or better than previous drugs?,supported
healthfc_731,Can cancer be successfully fought with intentionally induced fever?,NEI
healthfc_732,Can some forms of headache be successfully treated with heat?,NEI
healthfc_733,Does electro-acupuncture on the ear help against pain?,supported
healthfc_734,Does treatment with the new drug erenumab reduce the number of migraine days per month?,supported
healthfc_735,Is screening by optical coherence tomography superior to conventional examinations for the early detection of diabetic macular edema?,refuted
healthfc_736,Does the treatment of diabetes-related retinal diseases by injection of VEGF inhibitors provide an advantage compared to conventional laser treatment?,supported
healthfc_737,Do saw palmetto preparations help with benign prostate enlargement?,refuted
healthfc_738,"Do plant extracts of African plum tree, beta-sitosterol or ryegrass pollen extract (Cernilton) help benign prostate enlargement?",NEI
healthfc_739,Does not wearing bras provide medical benefits?,NEI
healthfc_740,Are there medical benefits to wearing a bra?,NEI
healthfc_741,"Can oral vein products containing herbal active ingredients such as rutosides, hidrosmin, diosmin, extracts of horse chestnut seed and pine bark, Centella asiatica or grape seed extract or the synthetic substances calcium dobesilate or aminaftone relieve symptoms such as itching, restless or swollen legs, pain and cramps in people suffering from varicose veins or chronic venous insufficiency?",supported
healthfc_742,Do vein preparations for external use help with varicose veins or chronic venous insufficiency?,NEI
healthfc_743,Do milk or dairy products promote bladder cancer?,refuted
healthfc_744,Do milk or dairy products promote prostate cancer?,supported
healthfc_745,Do green tea products provide effective and safe support for weight loss?,refuted
healthfc_746,Can monk's pepper help with cycle disorders?,NEI
healthfc_747,Does brisk walking lower mortality? Is some exercise better than none at all?,supported
healthfc_748,Can arthroscopy reduce pain or improve mobility?,refuted
healthfc_749,Do health benefits increase with duration and intensity of exercise?,supported
